source,review_id,group_id,studies,zero_cell_study_count,zero_cell_study_fraction,canonical_continuity_correction_rule,sensitivity_continuity_correction_rule,canonical_sensitivity,zero_cell_triggered_sensitivity,absolute_sensitivity_difference,canonical_specificity,zero_cell_triggered_specificity,absolute_specificity_difference,canonical_information_bits_at_20_percent,zero_cell_triggered_information_bits_at_20_percent,absolute_information_bits_at_20_percent_difference,optimizer_converged,optimizer_iterations,optimizer_max_abs_gradient,optimizer_projected_kkt_gradient_log_l00,optimizer_projected_kkt_gradient_l10,optimizer_projected_kkt_gradient_log_l11,optimizer_projected_kkt_gradient_max_abs,optimizer_parameter_log_l00,optimizer_parameter_l10,optimizer_parameter_log_l11,optimizer_tied_solution_log_l00_at_lower_bound,optimizer_tied_solution_log_l11_at_lower_bound,optimizer_selected_log_l00_at_lower_bound,optimizer_selected_log_l11_at_lower_bound,optimizer_hard_bound_atol,optimizer_multistart_count,optimizer_valid_start_count,optimizer_selected_start,optimizer_selected_start_order,optimizer_minimum_recomputed_objective,optimizer_selected_objective_delta_from_minimum,optimizer_objective_gap_to_second_best,optimizer_objective_gap_to_next_distinct_basin,optimizer_valid_objective_range,optimizer_valid_sensitivity_range,optimizer_valid_specificity_range,optimizer_alternative_rounded_claim_changed_across_starts,optimizer_empirical_start_valid,optimizer_empirical_to_selected_objective_delta,optimizer_empirical_to_selected_sensitivity_delta,optimizer_empirical_to_selected_specificity_delta,optimizer_rounded_claim_changed_from_empirical,optimizer_material_objective_path_dependence,optimizer_material_central_path_dependence,optimizer_material_path_dependence,optimizer_path_dependence_class,optimizer_selected_log_l00_distance_to_lower_bound,optimizer_selected_log_l00_in_1e_6_to_1e_4_ambiguity_band,optimizer_selected_log_l11_distance_to_lower_bound,optimizer_selected_log_l11_in_1e_6_to_1e_4_ambiguity_band,optimizer_any_tied_solution_cholesky_diagonal_at_lower_bound
OSF,OSF:m9ptk,osf:m9ptk:6a384c9c88243f9242c22cd9:6a384c9c88243f9242c22cd9-mtap-2x2-dataset-locked-csv:1:overall,22,14,0.6363636363636364,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.5652282483301626,0.5598906603537366,0.005337587976426028,0.9061323907323215,0.9098308758939132,0.003698485161591658,0.1406265464554604,0.14144112317260127,0.000814576717140858,True,13,3.5527136806704924e-07,-3.5527136806704924e-07,3.5527136806704924e-07,3.552713678205302e-07,3.5527136806704924e-07,-0.48931642226034505,-0.19261443783735677,-0.017383155020437625,False,False,False,False,1e-06,7,7,empirical,0,29.185492347091703,1.7763568394002505e-14,7.105427357601002e-15,8.012765141059056,8.012765141059056,0.03473908036273787,0.0012059139222595494,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.510683577739655,False,7.982616844979562,False,False
OSF,OSF:r5x76,osf:r5x76:699a18c8cbe4d1bc53c50d58:sheet1:1:overall,12,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8878395548924036,0.8975217544296505,0.009682199537246916,0.877586693072976,0.8855372316292756,0.007950538556299569,0.31895824328771355,0.33705625523172994,0.01809801194401639,True,26,4.529709967999819e-06,0.0,0.0,0.0,0.0,-0.2387612227089905,0.3937190939918272,-8.0,False,True,False,True,1e-06,7,7,minus1_minus2_minus1,6,0.852535903411348,1.7763568394002505e-15,8.881784197001252e-16,,1.120881165661558e-12,8.744351243095139e-09,1.3842627044624578e-09,False,True,-8.881784197001252e-16,2.724843684021039e-10,1.0897838187418074e-10,False,False,False,False,numerically_equivalent,7.76123877729101,False,0.0,False,True
OSF,OSF:vjz63,osf:vjz63:69f2aa35a4d19421ff4bd5f5:cvst-per-study-hu-csv:1:overall,8,2,0.25,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8158759179290515,0.8229933533857339,0.007117435456682419,0.9120338769179922,0.9237985131281914,0.011764636210199186,0.30262658810027065,0.32457242245216184,0.02194583435189118,True,40,5.329070550588023e-07,8.881784152372424e-08,-3.55271366094897e-07,0.0,3.55271366094897e-07,-0.7188084965354724,0.668264734729494,-8.0,False,True,False,True,1e-06,7,7,one_zero_one,3,5.88747806052489,0.0,1.7763568394002505e-15,,1.1014300582701253e-11,1.010614736340898e-08,4.808172415771139e-09,False,True,2.4868995751603507e-14,4.67238481238752e-09,1.219203960012294e-09,False,False,False,False,numerically_equivalent,7.281191503464528,False,0.0,False,True
PMC Open Access,PMC:PMC10021667,pmc open access:PMC10021667:pgph.0000358.t002:table-2-summary-diagnostic-accuracy-data-for-included-studies:1:overall,12,5,0.4166666666666667,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7655437077372083,0.7664574710183477,0.0009137632811394569,0.9883557766738197,0.9895533069682284,0.0011975302944087218,0.40973264348767247,0.4144203384218013,0.00468769493412885,True,8,0.0,0.0,0.0,0.0,0.0,-0.05345644346442231,0.13797143686995292,0.17664115555045112,False,False,False,False,1e-06,7,7,empirical,0,18.330616558597292,0.0,0.0,10.219673082471907,10.219673082471907,0.006366075550263028,0.011132272212750594,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.946543556535578,False,8.17664115555045,False,False
PMC Open Access,PMC:PMC10039610,pmc open access:PMC10039610:Tab1:table-1-characteristics-of-the-included-studies:1:overall,36,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7632264364508182,0.76716014175423,0.00393370530341175,0.8628321430052032,0.8677870854501999,0.004954942444996724,0.2109706029325063,0.2181737014419472,0.007203098509440897,True,7,1.065814098284691e-06,-7.10542732189794e-07,1.065814098284691e-06,-7.105427361340985e-07,1.065814098284691e-06,-0.5800670552181107,0.5033820995318713,-0.22183256491714898,False,False,False,False,1e-06,7,7,empirical,0,24.49792115803477,2.1316282072803006e-14,7.105427357601002e-15,15.92900663664416,15.92900663664416,0.011871954193050538,0.001744702219143135,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.419932944781889,False,7.778167435082851,False,False
PMC Open Access,PMC:PMC10050355,pmc open access:PMC10050355:T1:table-1-characteristics-of-included-studies:1:overall,22,2,0.09090909090909091,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.6840118204982792,0.692205593396474,0.008193772898194784,0.895135366553789,0.9015718340684489,0.0064364675146598715,0.19405648584380047,0.2056747953609081,0.011618309517107628,True,8,3.5527136806704924e-07,0.0,0.0,3.5527136806704924e-07,3.5527136806704924e-07,0.11842691745267943,-0.5387013685597453,-0.21338817223180534,False,False,False,False,1e-06,7,7,empirical,0,28.72730402241868,0.0,7.105427357601002e-15,76.95655237477166,76.95655237477166,0.07802438692787883,0.0028279968444210324,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.118426917452679,False,7.786611827768195,False,False
PMC Open Access,PMC:PMC10052363,pmc open access:PMC10052363:medicina-59-00540-t001:table-1-characteristics-of-the-included-studies:1:overall,8,3,0.375,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7334348110849531,0.7392733976049488,0.005838586519995692,0.7415245531367767,0.7743685001329363,0.03284394699615967,0.11027842225213152,0.13141935860019288,0.021140936348061357,True,27,0.0,0.0,0.0,0.0,0.0,-0.28155320235941106,0.6978580274071974,-8.0,False,True,False,True,1e-06,7,7,minus2_zero_minus2,1,9.962090721943758,1.7763568394002505e-15,1.7763568394002505e-15,2.5709300466303375e-07,2.5709300466303375e-07,5.922035084537924e-09,1.8804420243156983e-09,False,True,8.704148513061227e-14,1.9071371148982053e-09,1.0492058333255727e-09,False,False,False,False,numerically_equivalent,7.718446797640589,False,0.0,False,True
PMC Open Access,PMC:PMC10063291,pmc open access:PMC10063291:T2:table-2-characteristics-of-the-included-studies:1:overall,21,3,0.14285714285714285,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8095044878261687,0.816390451040342,0.006885963214173341,0.8702229232430075,0.8765525556440776,0.0063296324010700955,0.24929701430961612,0.26086933617778185,0.01157232186816573,True,14,7.105427361340985e-07,0.0,7.105427361340985e-07,0.0,7.105427361340985e-07,0.11322718437846904,-0.3474208691571738,-0.016779277407144133,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,32.64753405333893,0.0,7.105427357601002e-15,,2.842170943040401e-14,1.372858937642718e-09,1.1992861148613088e-09,False,True,2.842170943040401e-14,6.303211286251553e-10,7.686435932185987e-10,False,False,False,False,numerically_equivalent,8.113227184378468,False,7.983220722592856,False,False
PMC Open Access,PMC:PMC10116981,pmc open access:PMC10116981:lio21049-tbl-0001:table-1-characteristics-of-the-selected-studies:1:overall,9,2,0.2222222222222222,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7764763165968187,0.7829436460649363,0.006467329468117566,0.9174647911706505,0.9220687576100285,0.004603966439377993,0.2804269577533832,0.29138652633749973,0.010959568584116508,True,28,5.329070521005739e-07,5.329070521005739e-07,5.329070521005739e-07,0.0,5.329070521005739e-07,-0.11916476721209511,-0.16045316656124742,-8.0,False,True,False,True,1e-06,7,7,empirical,0,8.310153335384795,0.0,3.197442310920451e-14,,9.421423641242654e-09,6.697776140374145e-07,1.3791086383996287e-08,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.880835232787905,False,0.0,False,True
PMC Open Access,PMC:PMC10136496,pmc open access:PMC10136496:cancers-15-02308-t001:table-1-basic-characteristics-of-the-studies-for-volatile-organic-compounds-in-t:1:overall,27,5,0.18518518518518517,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7864788141213181,0.7945937187032607,0.008114904581942528,0.8006253848956966,0.8055669113642512,0.004941526468554613,0.17469014961192245,0.18321591271446291,0.008525763102540468,True,7,3.552713678205302e-07,0.0,-3.552713678205302e-07,3.55271366094897e-07,3.552713678205302e-07,-0.2587388494739225,0.048120002265860384,-0.6978169962266593,False,False,False,False,1e-06,7,7,empirical,0,24.596134734368988,1.7763568394002505e-14,7.105427357601002e-15,,7.105427357601002e-14,3.409192483871948e-09,1.8689806369209805e-09,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.7412611505260776,False,7.302183003773341,False,False
PMC Open Access,PMC:PMC10150145,pmc open access:PMC10150145:Tab1:table-1-characteristics-and-outcomes-of-the-included-studies-n-9:1:overall,9,5,0.5555555555555556,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9135201323426505,0.9212907917125481,0.007770659369897626,0.9176815353291304,0.9200712714897877,0.0023897361606572964,0.39582697149573465,0.4073492038385117,0.01152223234277705,True,12,0.0,0.0,0.0,0.0,0.0,-0.288883552346885,0.4861106462625601,0.8750716774711037,False,False,False,False,1e-06,7,7,one_zero_one,3,19.62240671697039,1.4210854715202004e-14,1.4210854715202004e-14,1.7729906593535674,1.7729906593535674,0.0180441922749226,0.0011231647033296266,True,True,7.105427357601002e-15,7.871955309823875e-10,1.6659751356229435e-10,False,False,False,False,numerically_equivalent,7.711116447653115,False,8.875071677471103,False,False
PMC Open Access,PMC:PMC10187020,pmc open access:PMC10187020:mdc313710-tbl-0001:table-1-diagnostic-results-and-methodological-aspects-for-all-included-studies-i:1:overall,22,9,0.4090909090909091,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8600380245309639,0.8633022359362907,0.0032642114053268445,0.9186920268284087,0.923990665113533,0.005298638285124335,0.3478619086474283,0.3585354318611144,0.010673523213686142,True,12,3.5527136788216e-07,0.0,3.5527136788216e-07,0.0,3.5527136788216e-07,0.023134821634982126,-0.00997744059111219,-0.6900921114027285,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,26.39169470179471,7.105427357601002e-15,7.105427357601002e-15,51.13347256225839,51.13347256225839,0.04925387939250703,8.595719174175898e-05,True,True,1.7763568394002505e-14,4.412040732759692e-10,1.7039826216702636e-09,False,False,False,False,numerically_equivalent,8.023134821634983,False,7.309907888597271,False,False
PMC Open Access,PMC:PMC10197917,pmc open access:PMC10197917:T1:table-1-characteristics-of-the-studies-included-in-meta-analysis:1:overall,18,12,0.6666666666666666,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9479422750095752,0.9530934758152447,0.0051512008056695535,0.38220605218777093,0.3819218301570572,0.00028422203071371,0.07349178473026458,0.0766379674341518,0.0031461827038872237,True,14,0.0,0.0,0.0,0.0,0.0,-0.02625619243482752,-0.12318680327477603,-0.5369596915989452,False,False,False,False,1e-06,7,7,empirical,0,18.30784109170238,3.552713678800501e-15,3.552713678800501e-15,6.30550501560667,6.30550501560667,0.028402383776715334,0.0001582293850250216,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.973743807565173,False,7.463040308401055,False,False
PMC Open Access,PMC:PMC10266642,pmc open access:PMC10266642:pone.0286650.t001:table-1-characteristics-of-the-included-studies:1:overall,11,1,0.09090909090909091,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8363540313969129,0.8403323976160066,0.003978366219093754,0.9122599305608781,0.9151771193320022,0.002917188771124124,0.319098488102616,0.32633545227329247,0.007236964170676485,True,10,0.0,0.0,0.0,0.0,0.0,-0.3043700355043823,-0.07024444240945184,-0.41438490845033,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,9.892861826931082,3.552713678800501e-15,3.552713678800501e-15,,2.1316282072803006e-14,2.2020674173006682e-09,1.2729214349249673e-09,False,True,0.0,4.8836046318001536e-11,1.9048873589611048e-11,False,False,False,False,numerically_equivalent,7.695629964495618,False,7.58561509154967,False,False
PMC Open Access,PMC:PMC10316459,pmc open access:PMC10316459:TAB2:table-2-characteristics-of-studies-b-bacteriology-cd-clinical-diagnosis-cect-con:1:overall,22,4,0.18181818181818182,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8032701591312116,0.813633344362188,0.010363185230976457,0.8728366962533755,0.8808802384541736,0.00804354220079817,0.24757021488758918,0.2635255837671462,0.015955368879557008,True,7,3.5527136806704924e-07,3.5527136806704924e-07,3.5527136806704924e-07,3.5527136806704924e-07,3.5527136806704924e-07,-0.2987875924753753,-0.18609057915089758,-0.36191168279088004,False,False,False,False,1e-06,7,7,empirical,0,23.482551310281014,0.0,0.0,,3.197442310920451e-14,2.2649532249729987e-09,8.55050918957545e-10,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.701212407524625,False,7.63808831720912,False,False
PMC Open Access,PMC:PMC10320388,pmc open access:PMC10320388:T1:table-1-the-basic-characteristics-of-included-studies:1:overall,32,26,0.8125,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8058787445066717,0.8065297940928995,0.0006510495862277477,0.9518319969734659,0.9553507025995894,0.0035187056261235528,0.3564947339444837,0.363630118420879,0.007135384476395279,True,15,7.10542732189794e-07,-7.10542732189794e-07,0.0,0.0,7.10542732189794e-07,-0.5130929387903953,-0.4622599176246402,-0.0687697279828329,False,False,False,False,1e-06,7,7,one_zero_one,3,37.53966250585106,0.0,7.105427357601002e-15,5.073961062835757,5.073961062835757,0.0029484649049846823,0.005105644540934762,True,True,3.552713678800501e-14,6.348856995685992e-10,4.70629091253727e-10,False,False,False,False,numerically_equivalent,7.486907061209605,False,7.931230272017167,False,False
PMC Open Access,PMC:PMC10323525,pmc open access:PMC10323525:T1:table-1-characteristics-of-included-studies:1:overall,20,9,0.45,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8642140505281894,0.8719340498022587,0.0077199992740693,0.925266655528523,0.9294460473493821,0.004179391820859024,0.3612724911202726,0.3746433090713549,0.013370817951082303,True,18,3.55271366094897e-07,-3.55271366094897e-07,0.0,0.0,3.55271366094897e-07,-0.5584244465388706,-0.17979284097148857,-1.1590891557420675,False,False,False,False,1e-06,7,7,zero_zero_zero,2,16.49453236298742,2.1316282072803006e-14,1.7763568394002505e-14,0.31855118941833993,0.31855118941833993,0.00146081121787911,0.0010266528535755048,True,True,7.815970093361102e-14,1.605961363893016e-09,3.800286751953763e-10,False,False,False,False,numerically_equivalent,7.44157555346113,False,6.840910844257932,False,False
PMC Open Access,PMC:PMC10340581,pmc open access:PMC10340581:diagnostics-13-02145-t003:table-3-performance-of-the-ml-architecture:1:overall,9,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9371087942494696,0.9458449398693173,0.008736145619847702,0.8935847608727027,0.9005301558956781,0.00694539502297542,0.3861361441283141,0.4050492415092492,0.018913097380935107,True,11,0.0,0.0,0.0,0.0,0.0,-0.5060450338413397,0.11667210778946696,0.7695088185602689,False,False,False,False,1e-06,7,7,zero_zero_zero,2,15.630526174694793,3.552713678800501e-15,1.7763568394002505e-15,1.5387745850998478,1.5387745850998478,0.0028383972685009917,0.0014327247300718327,True,True,2.5224267119483557e-13,2.0990218452254794e-09,3.006004334338286e-10,False,False,False,False,tiny_boundary_refinement,7.49395496615866,False,8.769508818560269,False,False
PMC Open Access,PMC:PMC10423382,pmc open access:PMC10423382:t1:table-1-characteristics-of-studies-included-in-the-meta-analysis-9-12-16-26-40:1:overall,20,4,0.2,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7987574415439226,0.8213942007647498,0.022636759220827196,0.8049721014719141,0.8126172529296994,0.007645151457785326,0.18534764304921483,0.20577061862873527,0.02042297557952044,True,13,3.5527136806704924e-07,3.5527136806704924e-07,-3.5527136806704924e-07,0.0,3.5527136806704924e-07,-0.32073865321957473,0.11969287213574109,-1.4744537673584008,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,16.52113031211077,3.552713678800501e-15,3.552713678800501e-15,0.35647746387008183,3.475029097809724,0.04779247185262692,0.0038263131843655485,True,True,1.8118839761882555e-13,1.927397907941497e-09,4.359393956931967e-09,False,False,False,False,numerically_equivalent,7.679261346780425,False,6.525546232641599,False,False
PMC Open Access,PMC:PMC10439656,pmc open access:PMC10439656:Tab3:table-3-diagnostic-test-performance-of-ccl14-for-persistent-aki:1:overall,6,1,0.16666666666666666,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.793020115374903,0.7975335387181159,0.004513423343212919,0.6922440501209836,0.6956798899846021,0.003435839863618506,0.11410725419704143,0.11808435386385535,0.003977099666813921,True,16,8.881784201676231e-08,8.881784152372424e-08,-8.881784201676231e-08,0.0,8.881784201676231e-08,-0.6678431923326001,-0.42360197387882703,-0.23968178551834293,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,5.08771919460173,2.6645352591003757e-15,2.6645352591003757e-15,1.4191259462566546,1.4191259462566546,0.014388507689621521,0.029845111858480378,True,True,-2.6645352591003757e-15,2.610283100779043e-10,2.579618740838896e-10,False,False,False,False,numerically_equivalent,7.3321568076674,False,7.760318214481657,False,False
